LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes;
GRC;STINT;TOT;PC_PA;Q;2010-Q3;0.8749334;;
GRC;STINT;TOT;PC_PA;Q;2010-Q4;1.020.467;;
GRC;STINT;TOT;PC_PA;Q;2011-Q1;1.093.133,00;;
GRC;STINT;TOT;PC_PA;Q;2011-Q2;1.411.633;;
GRC;STINT;TOT;PC_PA;Q;2011-Q3;1.562.067;;
GRC;STINT;TOT;PC_PA;Q;2011-Q4;1.495.567;;
GRC;STINT;TOT;PC_PA;Q;2012-Q1;1.043,00;;
GRC;STINT;TOT;PC_PA;Q;2012-Q2;0.6960334;;
GRC;STINT;TOT;PC_PA;Q;2012-Q3;0.3585667;;
GRC;STINT;TOT;PC_PA;Q;2012-Q4;0.1951333;;
GRC;STINT;TOT;PC_PA;Q;2013-Q1;0,21;;
GRC;STINT;TOT;PC_PA;Q;2013-Q2;0.2068;;
GRC;STINT;TOT;PC_PA;Q;2013-Q3;0.2235;;
GRC;STINT;TOT;PC_PA;Q;2013-Q4;0.2409;;
GRC;STINT;TOT;PC_PA;Q;2014-Q1;0,3;;
GRC;STINT;TOT;PC_PA;Q;2014-Q2;0.2985667;;
GRC;STINT;TOT;PC_PA;Q;2014-Q3;0.1645667;;
GRC;STINT;TOT;PC_PA;Q;2014-Q4;0.08146667;;
GRC;STINT;TOT;PC_PA;Q;2015-Q1;0,05;;
GRC;STINT;TOT;PC_PA;Q;2015-Q2;-0.006533334;;
GRC;STINT;TOT;PC_PA;Q;2015-Q3;-0.0278;;
GRC;STINT;TOT;PC_PA;Q;2015-Q4;-0.08916666;;
GRC;STINT;TOT;PC_PA;Q;2016-Q1;-0,19;;
GRC;STINT;TOT;PC_PA;Q;2016-Q2;-0.2581;;
GRC;STINT;TOT;PC_PA;Q;2016-Q3;-0.2981;;
GRC;STINT;TOT;PC_PA;Q;2016-Q4;-0.3125;;
GRC;STINT;TOT;PC_PA;Q;2017-Q1;-0,33;;
GRC;STINT;TOT;PC_PA;Q;2017-Q2;-0.3299667;;
GRC;STINT;TOT;PC_PA;Q;2017-Q3;-0.3296333;;
GRC;STINT;TOT;PC_PA;Q;2017-Q4;-0.3288;;
GRC;STINT;TOT;PC_PA;Q;2018-Q1;-0,33;;
GRC;STINT;TOT;PC_PA;Q;2018-Q2;-0.3252333;;
GRC;STINT;TOT;PC_PA;Q;2018-Q3;-0.3195;;
GRC;STINT;TOT;PC_PA;Q;2018-Q4;-0.3153333;;
GRC;STINT;TOT;PC_PA;Q;2019-Q1;-0,31;;
GRC;STINT;TOT;PC_PA;Q;2019-Q2;-0.3171;;
GRC;STINT;TOT;PC_PA;Q;2019-Q3;-0.3967333;;
GRC;STINT;TOT;PC_PA;Q;2019-Q4;-0.4029667;;
GRC;STINT;TOT;PC_PA;Q;2020-Q1;-0,41;;
GRC;STINT;TOT;PC_PA;Q;2020-Q2;-0.3006667;;
GRC;STINT;TOT;PC_PA;Q;2020-Q3;-0.4717333;;
GRC;STINT;TOT;PC_PA;Q;2020-Q4;-0.5227;;
GRC;STINT;TOT;PC_PA;Q;2021-Q1;-0,54;;
GRC;STINT;TOT;PC_PA;Q;2021-Q2;-0.5404;;
GRC;STINT;TOT;PC_PA;Q;2021-Q3;-0.5458;;
GRC;STINT;TOT;PC_PA;Q;2021-Q4;-0.5664;;
GRC;STINT;TOT;PC_PA;Q;2022-Q1;-0,53;;
GRC;STINT;TOT;PC_PA;Q;2022-Q2;-0.3576;;
GRC;STINT;TOT;PC_PA;Q;2022-Q3;0.4807333;;
GRC;STINT;TOT;PC_PA;Q;2022-Q4;1.773.067;;
POL;STINT;TOT;PC_PA;M;1991-06;68.5;;
POL;STINT;TOT;PC_PA;M;1991-07;62;;
POL;STINT;TOT;PC_PA;M;1991-08;49.1;;
POL;STINT;TOT;PC_PA;M;1991-09;48.7;;
POL;STINT;TOT;PC_PA;M;1991-10;47;;
POL;STINT;TOT;PC_PA;M;1991-11;46.9;;
POL;STINT;TOT;PC_PA;M;1991-12;47.2;;
POL;STINT;TOT;PC_PA;M;1992-01;46.4;;
POL;STINT;TOT;PC_PA;M;1992-02;46.9;;
POL;STINT;TOT;PC_PA;M;1992-03;46.4;;
POL;STINT;TOT;PC_PA;M;1992-04;47.2;;
POL;STINT;TOT;PC_PA;M;1992-05;46.3;;
POL;STINT;TOT;PC_PA;M;1992-06;47.6;;
POL;STINT;TOT;PC_PA;M;1992-07;44.5;;
POL;STINT;TOT;PC_PA;M;1992-08;44.5;;
POL;STINT;TOT;PC_PA;M;1992-09;44.7;;
POL;STINT;TOT;PC_PA;M;1992-10;43;;
POL;STINT;TOT;PC_PA;M;1992-11;43.9;;
POL;STINT;TOT;PC_PA;M;1992-12;44.3;;
POL;STINT;TOT;PC_PA;M;1993-01;41;;
POL;STINT;TOT;PC_PA;M;1993-02;38;;
POL;STINT;TOT;PC_PA;M;1993-03;35.1;;
POL;STINT;TOT;PC_PA;M;1993-04;33.5;;
POL;STINT;TOT;PC_PA;M;1993-05;33.4;;
POL;STINT;TOT;PC_PA;M;1993-06;33.4;;
POL;STINT;TOT;PC_PA;M;1993-07;33.9;;
POL;STINT;TOT;PC_PA;M;1993-08;33.9;;
POL;STINT;TOT;PC_PA;M;1993-09;34;;
POL;STINT;TOT;PC_PA;M;1993-10;33.9;;
POL;STINT;TOT;PC_PA;M;1993-11;34.3;;
POL;STINT;TOT;PC_PA;M;1993-12;34.1;;
POL;STINT;TOT;PC_PA;M;1994-01;34.3;;
POL;STINT;TOT;PC_PA;M;1994-02;34.1;;
POL;STINT;TOT;PC_PA;M;1994-03;33.2;;
POL;STINT;TOT;PC_PA;M;1994-04;33.2;;
POL;STINT;TOT;PC_PA;M;1994-05;32.41;;
POL;STINT;TOT;PC_PA;M;1994-06;31.8;;
POL;STINT;TOT;PC_PA;M;1994-07;31.69;;
POL;STINT;TOT;PC_PA;M;1994-08;31.03;;
POL;STINT;TOT;PC_PA;M;1994-09;30.5;;
POL;STINT;TOT;PC_PA;M;1994-10;30.32;;
POL;STINT;TOT;PC_PA;M;1994-11;29.64;;
POL;STINT;TOT;PC_PA;M;1994-12;28.89;;
POL;STINT;TOT;PC_PA;M;1995-01;28.61;;
POL;STINT;TOT;PC_PA;M;1995-02;30.08;;
POL;STINT;TOT;PC_PA;M;1995-03;30.44;;
POL;STINT;TOT;PC_PA;M;1995-04;29.93;;
POL;STINT;TOT;PC_PA;M;1995-05;28.96;;
POL;STINT;TOT;PC_PA;M;1995-06;27.68;;
POL;STINT;TOT;PC_PA;M;1995-07;27.18;;
POL;STINT;TOT;PC_PA;M;1995-08;26.58;;
POL;STINT;TOT;PC_PA;M;1995-09;25.82;;
POL;STINT;TOT;PC_PA;M;1995-10;25.66;;
POL;STINT;TOT;PC_PA;M;1995-11;25.8;;
POL;STINT;TOT;PC_PA;M;1995-12;25.54;;
POL;STINT;TOT;PC_PA;M;1996-01;22.95;;
POL;STINT;TOT;PC_PA;M;1996-02;22.67;;
POL;STINT;TOT;PC_PA;M;1996-03;22.65;;
POL;STINT;TOT;PC_PA;M;1996-04;22.87;;
POL;STINT;TOT;PC_PA;M;1996-05;21.59;;
POL;STINT;TOT;PC_PA;M;1996-06;21.63;;
POL;STINT;TOT;PC_PA;M;1996-07;20.18;;
POL;STINT;TOT;PC_PA;M;1996-08;19.46;;
POL;STINT;TOT;PC_PA;M;1996-09;20.01;;
POL;STINT;TOT;PC_PA;M;1996-10;19.76;;
POL;STINT;TOT;PC_PA;M;1996-11;19.8;;
POL;STINT;TOT;PC_PA;M;1996-12;22.43;;
POL;STINT;TOT;PC_PA;M;1997-01;21.47;;
POL;STINT;TOT;PC_PA;M;1997-02;21.77;;
POL;STINT;TOT;PC_PA;M;1997-03;22.08;;
POL;STINT;TOT;PC_PA;M;1997-04;22.11;;
POL;STINT;TOT;PC_PA;M;1997-05;22.14;;
POL;STINT;TOT;PC_PA;M;1997-06;22.14;;
POL;STINT;TOT;PC_PA;M;1997-07;24.36;;
POL;STINT;TOT;PC_PA;M;1997-08;24.09;;
POL;STINT;TOT;PC_PA;M;1997-09;24.23;;
POL;STINT;TOT;PC_PA;M;1997-10;24.15;;
POL;STINT;TOT;PC_PA;M;1997-11;24.35;;
POL;STINT;TOT;PC_PA;M;1997-12;24.43;;
POL;STINT;TOT;PC_PA;M;1998-01;24.98;;
POL;STINT;TOT;PC_PA;M;1998-02;23.59;;
POL;STINT;TOT;PC_PA;M;1998-03;24.19;;
POL;STINT;TOT;PC_PA;M;1998-04;22.74;;
POL;STINT;TOT;PC_PA;M;1998-05;21.6;;
POL;STINT;TOT;PC_PA;M;1998-06;21.08;;
POL;STINT;TOT;PC_PA;M;1998-07;18.87;;
POL;STINT;TOT;PC_PA;M;1998-08;18.69;;
POL;STINT;TOT;PC_PA;M;1998-09;17.64;;
POL;STINT;TOT;PC_PA;M;1998-10;15.78;;
POL;STINT;TOT;PC_PA;M;1998-11;15.05;;
POL;STINT;TOT;PC_PA;M;1998-12;14.65;;
POL;STINT;TOT;PC_PA;M;1999-01;12.6;;
POL;STINT;TOT;PC_PA;M;1999-02;12.68;;
POL;STINT;TOT;PC_PA;M;1999-03;12.84;;
POL;STINT;TOT;PC_PA;M;1999-04;12.95;;
POL;STINT;TOT;PC_PA;M;1999-05;13.04;;
POL;STINT;TOT;PC_PA;M;1999-06;13.11;;
POL;STINT;TOT;PC_PA;M;1999-07;13.46;;
POL;STINT;TOT;PC_PA;M;1999-08;13.63;;
POL;STINT;TOT;PC_PA;M;1999-09;16.32;;
POL;STINT;TOT;PC_PA;M;1999-10;17.42;;
POL;STINT;TOT;PC_PA;M;1999-11;18.59;;
POL;STINT;TOT;PC_PA;M;1999-12;19.5;;
POL;STINT;TOT;PC_PA;M;2000-01;17.34;;
POL;STINT;TOT;PC_PA;M;2000-02;18.59;;
POL;STINT;TOT;PC_PA;M;2000-03;18.3;;
POL;STINT;TOT;PC_PA;M;2000-04;18.52;;
POL;STINT;TOT;PC_PA;M;2000-05;18.42;;
POL;STINT;TOT;PC_PA;M;2000-06;18.6;;
POL;STINT;TOT;PC_PA;M;2000-07;18.54;;
POL;STINT;TOT;PC_PA;M;2000-08;19.63;;
POL;STINT;TOT;PC_PA;M;2000-09;19.51;;
POL;STINT;TOT;PC_PA;M;2000-10;19.82;;
POL;STINT;TOT;PC_PA;M;2000-11;19.78;;
POL;STINT;TOT;PC_PA;M;2000-12;19.45;;
POL;STINT;TOT;PC_PA;M;2001-01;18.86;;
POL;STINT;TOT;PC_PA;M;2001-02;18.29;;
POL;STINT;TOT;PC_PA;M;2001-03;17.37;;
POL;STINT;TOT;PC_PA;M;2001-04;17.15;;
POL;STINT;TOT;PC_PA;M;2001-05;17.16;;
POL;STINT;TOT;PC_PA;M;2001-06;16.09;;
POL;STINT;TOT;PC_PA;M;2001-07;15.49;;
POL;STINT;TOT;PC_PA;M;2001-08;15.42;;
POL;STINT;TOT;PC_PA;M;2001-09;14.56;;
POL;STINT;TOT;PC_PA;M;2001-10;13.84;;
POL;STINT;TOT;PC_PA;M;2001-11;12.45;;
POL;STINT;TOT;PC_PA;M;2001-12;11.91;;
POL;STINT;TOT;PC_PA;M;2002-01;10.64;;
POL;STINT;TOT;PC_PA;M;2002-02;10.22;;
POL;STINT;TOT;PC_PA;M;2002-03;10.34;;
POL;STINT;TOT;PC_PA;M;2002-04;10.1;;
POL;STINT;TOT;PC_PA;M;2002-05;9.6;;
POL;STINT;TOT;PC_PA;M;2002-06;8.97;;
POL;STINT;TOT;PC_PA;M;2002-07;8.69;;
POL;STINT;TOT;PC_PA;M;2002-08;8.33;;
POL;STINT;TOT;PC_PA;M;2002-09;7.73;;
POL;STINT;TOT;PC_PA;M;2002-10;7.02;;
POL;STINT;TOT;PC_PA;M;2002-11;6.76;;
POL;STINT;TOT;PC_PA;M;2002-12;6.87;;
POL;STINT;TOT;PC_PA;M;2003-01;6.47;;
POL;STINT;TOT;PC_PA;M;2003-02;6.27;;
POL;STINT;TOT;PC_PA;M;2003-03;5.98;;
POL;STINT;TOT;PC_PA;M;2003-04;5.91;;
POL;STINT;TOT;PC_PA;M;2003-05;5.4;;
POL;STINT;TOT;PC_PA;M;2003-06;5.32;;
POL;STINT;TOT;PC_PA;M;2003-07;5.24;;
POL;STINT;TOT;PC_PA;M;2003-08;5.14;;
POL;STINT;TOT;PC_PA;M;2003-09;5.24;;
POL;STINT;TOT;PC_PA;M;2003-10;5.86;;
POL;STINT;TOT;PC_PA;M;2003-11;5.83;;
POL;STINT;TOT;PC_PA;M;2003-12;5.6;;
POL;STINT;TOT;PC_PA;M;2004-01;5.46;;
POL;STINT;TOT;PC_PA;M;2004-02;5.5;;
POL;STINT;TOT;PC_PA;M;2004-03;5.49;;
POL;STINT;TOT;PC_PA;M;2004-04;5.85;;
POL;STINT;TOT;PC_PA;M;2004-05;6;;
POL;STINT;TOT;PC_PA;M;2004-06;6.05;;
POL;STINT;TOT;PC_PA;M;2004-07;6.41;;
POL;STINT;TOT;PC_PA;M;2004-08;7;;
POL;STINT;TOT;PC_PA;M;2004-09;6.91;;
POL;STINT;TOT;PC_PA;M;2004-10;6.84;;
POL;STINT;TOT;PC_PA;M;2004-11;6.77;;
POL;STINT;TOT;PC_PA;M;2004-12;6.64;;
POL;STINT;TOT;PC_PA;M;2005-01;6.61;;
POL;STINT;TOT;PC_PA;M;2005-02;6.31;;
POL;STINT;TOT;PC_PA;M;2005-03;5.91;;
POL;STINT;TOT;PC_PA;M;2005-04;5.59;;
POL;STINT;TOT;PC_PA;M;2005-05;5.44;;
POL;STINT;TOT;PC_PA;M;2005-06;4.9;;
POL;STINT;TOT;PC_PA;M;2005-07;4.67;;
POL;STINT;TOT;PC_PA;M;2005-08;4.6;;
POL;STINT;TOT;PC_PA;M;2005-09;4.5;;
POL;STINT;TOT;PC_PA;M;2005-10;4.62;;
POL;STINT;TOT;PC_PA;M;2005-11;4.63;;
POL;STINT;TOT;PC_PA;M;2005-12;4.6;;
POL;STINT;TOT;PC_PA;M;2006-01;4.4;;
POL;STINT;TOT;PC_PA;M;2006-02;4.16;;
POL;STINT;TOT;PC_PA;M;2006-03;4.17;;
POL;STINT;TOT;PC_PA;M;2006-04;4.13;;
POL;STINT;TOT;PC_PA;M;2006-05;4.15;;
POL;STINT;TOT;PC_PA;M;2006-06;4.21;;
POL;STINT;TOT;PC_PA;M;2006-07;4.18;;
POL;STINT;TOT;PC_PA;M;2006-08;4.19;;
POL;STINT;TOT;PC_PA;M;2006-09;4.22;;
POL;STINT;TOT;PC_PA;M;2006-10;4.2;;
POL;STINT;TOT;PC_PA;M;2006-11;4.2;;
POL;STINT;TOT;PC_PA;M;2006-12;4.2;;
POL;STINT;TOT;PC_PA;M;2007-01;4.19;;
POL;STINT;TOT;PC_PA;M;2007-02;4.22;;
POL;STINT;TOT;PC_PA;M;2007-03;4.24;;
POL;STINT;TOT;PC_PA;M;2007-04;4.4;;
POL;STINT;TOT;PC_PA;M;2007-05;4.44;;
POL;STINT;TOT;PC_PA;M;2007-06;4.445;;
POL;STINT;TOT;PC_PA;M;2007-07;4.81;;
POL;STINT;TOT;PC_PA;M;2007-08;5.03;;
POL;STINT;TOT;PC_PA;M;2007-09;5.01;;
POL;STINT;TOT;PC_PA;M;2007-10;5.21;;
POL;STINT;TOT;PC_PA;M;2007-11;5.56;;
POL;STINT;TOT;PC_PA;M;2007-12;5.68;;
POL;STINT;TOT;PC_PA;M;2008-01;5.65;;
POL;STINT;TOT;PC_PA;M;2008-02;5.94;;
POL;STINT;TOT;PC_PA;M;2008-03;6.15;;
POL;STINT;TOT;PC_PA;M;2008-04;6.34;;
POL;STINT;TOT;PC_PA;M;2008-05;6.48;;
POL;STINT;TOT;PC_PA;M;2008-06;6.65;;
POL;STINT;TOT;PC_PA;M;2008-07;6.56;;
POL;STINT;TOT;PC_PA;M;2008-08;6.5;;
POL;STINT;TOT;PC_PA;M;2008-09;6.63;;
POL;STINT;TOT;PC_PA;M;2008-10;6.85;;
POL;STINT;TOT;PC_PA;M;2008-11;6.56;;
POL;STINT;TOT;PC_PA;M;2008-12;5.88;;
POL;STINT;TOT;PC_PA;M;2009-01;4.86;;
POL;STINT;TOT;PC_PA;M;2009-02;4.51;;
POL;STINT;TOT;PC_PA;M;2009-03;4.17;;
POL;STINT;TOT;PC_PA;M;2009-04;4.3;;
POL;STINT;TOT;PC_PA;M;2009-05;4.62;;
POL;STINT;TOT;PC_PA;M;2009-06;4.44;;
POL;STINT;TOT;PC_PA;M;2009-07;4.17;;
POL;STINT;TOT;PC_PA;M;2009-08;4.18;;
POL;STINT;TOT;PC_PA;M;2009-09;4.18;;
POL;STINT;TOT;PC_PA;M;2009-10;4.18;;
POL;STINT;TOT;PC_PA;M;2009-11;4.19;;
POL;STINT;TOT;PC_PA;M;2009-12;4.27;;
POL;STINT;TOT;PC_PA;M;2010-01;4.19;;
POL;STINT;TOT;PC_PA;M;2010-02;4.15;;
POL;STINT;TOT;PC_PA;M;2010-03;4.1;;
POL;STINT;TOT;PC_PA;M;2010-04;3.86;;
POL;STINT;TOT;PC_PA;M;2010-05;3.86;;
POL;STINT;TOT;PC_PA;M;2010-06;3.87;;
POL;STINT;TOT;PC_PA;M;2010-07;3.82;;
POL;STINT;TOT;PC_PA;M;2010-08;3.81;;
POL;STINT;TOT;PC_PA;M;2010-09;3.84;;
POL;STINT;TOT;PC_PA;M;2010-10;3.85;;
POL;STINT;TOT;PC_PA;M;2010-11;3.88;;
POL;STINT;TOT;PC_PA;M;2010-12;3.95;;
POL;STINT;TOT;PC_PA;M;2011-01;4.09;;
POL;STINT;TOT;PC_PA;M;2011-02;4.15;;
POL;STINT;TOT;PC_PA;M;2011-03;4.2;;
POL;STINT;TOT;PC_PA;M;2011-04;4.3;;
POL;STINT;TOT;PC_PA;M;2011-05;4.45;;
POL;STINT;TOT;PC_PA;M;2011-06;4.69;;
POL;STINT;TOT;PC_PA;M;2011-07;4.71;;
POL;STINT;TOT;PC_PA;M;2011-08;4.72;;
POL;STINT;TOT;PC_PA;M;2011-09;4.76;;
POL;STINT;TOT;PC_PA;M;2011-10;4.91;;
POL;STINT;TOT;PC_PA;M;2011-11;4.97;;
POL;STINT;TOT;PC_PA;M;2011-12;4.99;;
POL;STINT;TOT;PC_PA;M;2012-01;4.99;;
POL;STINT;TOT;PC_PA;M;2012-02;49.747;;
POL;STINT;TOT;PC_PA;M;2012-03;4.94;;
POL;STINT;TOT;PC_PA;M;2012-04;4.95;;
POL;STINT;TOT;PC_PA;M;2012-05;5.11;;
POL;STINT;TOT;PC_PA;M;2012-06;5.13;;
POL;STINT;TOT;PC_PA;M;2012-07;5.11;;
POL;STINT;TOT;PC_PA;M;2012-08;5.04;;
POL;STINT;TOT;PC_PA;M;2012-09;4.92;;
POL;STINT;TOT;PC_PA;M;2012-10;4.73;;
POL;STINT;TOT;PC_PA;M;2012-11;4.49;;
POL;STINT;TOT;PC_PA;M;2012-12;4.11;;
POL;STINT;TOT;PC_PA;M;2013-01;3.95;;
POL;STINT;TOT;PC_PA;M;2013-02;3.73;;
POL;STINT;TOT;PC_PA;M;2013-03;3.39;;
POL;STINT;TOT;PC_PA;M;2013-04;3.08;;
POL;STINT;TOT;PC_PA;M;2013-05;2.74;;
POL;STINT;TOT;PC_PA;M;2013-06;2.73;;
POL;STINT;TOT;PC_PA;M;2013-07;2.7;;
POL;STINT;TOT;PC_PA;M;2013-08;2.7;;
POL;STINT;TOT;PC_PA;M;2013-09;2.67;;
POL;STINT;TOT;PC_PA;M;2013-10;2.66;;
POL;STINT;TOT;PC_PA;M;2013-11;2.65;;
POL;STINT;TOT;PC_PA;M;2013-12;2.71;;
POL;STINT;TOT;PC_PA;M;2014-01;2.71;;
POL;STINT;TOT;PC_PA;M;2014-02;2.71;;
POL;STINT;TOT;PC_PA;M;2014-03;2.71;;
POL;STINT;TOT;PC_PA;M;2014-04;2.72;;
POL;STINT;TOT;PC_PA;M;2014-05;2.72;;
POL;STINT;TOT;PC_PA;M;2014-06;2.68;;
POL;STINT;TOT;PC_PA;M;2014-07;2.67;;
POL;STINT;TOT;PC_PA;M;2014-08;2.59;;
POL;STINT;TOT;PC_PA;M;2014-09;2.28;;
POL;STINT;TOT;PC_PA;M;2014-10;1.96;;
POL;STINT;TOT;PC_PA;M;2014-11;2.06;;
POL;STINT;TOT;PC_PA;M;2014-12;2.06;;
POL;STINT;TOT;PC_PA;M;2015-01;2;;
POL;STINT;TOT;PC_PA;M;2015-02;1.81;;
POL;STINT;TOT;PC_PA;M;2015-03;1.65;;
POL;STINT;TOT;PC_PA;M;2015-04;1.65;;
POL;STINT;TOT;PC_PA;M;2015-05;1.68;;
POL;STINT;TOT;PC_PA;M;2015-06;1.72;;
POL;STINT;TOT;PC_PA;M;2015-07;1.72;;
POL;STINT;TOT;PC_PA;M;2015-08;1.72;;
POL;STINT;TOT;PC_PA;M;2015-09;1.73;;
POL;STINT;TOT;PC_PA;M;2015-10;1.73;;
POL;STINT;TOT;PC_PA;M;2015-11;1.73;;
POL;STINT;TOT;PC_PA;M;2015-12;1.72;;
POL;STINT;TOT;PC_PA;M;2016-01;1.7;;
POL;STINT;TOT;PC_PA;M;2016-02;1.68;;
POL;STINT;TOT;PC_PA;M;2016-03;1.67;;
POL;STINT;TOT;PC_PA;M;2016-04;1.67;;
POL;STINT;TOT;PC_PA;M;2016-05;1.68;;
POL;STINT;TOT;PC_PA;M;2016-06;1.71;;
POL;STINT;TOT;PC_PA;M;2016-07;1.71;;
POL;STINT;TOT;PC_PA;M;2016-08;1.71;;
POL;STINT;TOT;PC_PA;M;2016-09;1.71;;
POL;STINT;TOT;PC_PA;M;2016-10;1.72;;
POL;STINT;TOT;PC_PA;M;2016-11;1.73;;
POL;STINT;TOT;PC_PA;M;2016-12;1.73;;
POL;STINT;TOT;PC_PA;M;2017-01;1.73;;
POL;STINT;TOT;PC_PA;M;2017-02;1.73;;
POL;STINT;TOT;PC_PA;M;2017-03;1.73;;
POL;STINT;TOT;PC_PA;M;2017-04;1.73;;
POL;STINT;TOT;PC_PA;M;2017-05;1.73;;
POL;STINT;TOT;PC_PA;M;2017-06;1.73;;
POL;STINT;TOT;PC_PA;M;2017-07;1.73;;
POL;STINT;TOT;PC_PA;M;2017-08;1.73;;
POL;STINT;TOT;PC_PA;M;2017-09;1.73;;
POL;STINT;TOT;PC_PA;M;2017-10;1.73;;
POL;STINT;TOT;PC_PA;M;2017-11;1.73;;
POL;STINT;TOT;PC_PA;M;2017-12;1.72;;
POL;STINT;TOT;PC_PA;M;2018-01;1.72;;
POL;STINT;TOT;PC_PA;M;2018-02;1.72;;
POL;STINT;TOT;PC_PA;M;2018-03;1.7;;
POL;STINT;TOT;PC_PA;M;2018-04;1.7;;
POL;STINT;TOT;PC_PA;M;2018-05;1.7;;
POL;STINT;TOT;PC_PA;M;2018-06;1.7;;
POL;STINT;TOT;PC_PA;M;2018-07;1.7;;
POL;STINT;TOT;PC_PA;M;2018-08;1.71;;
POL;STINT;TOT;PC_PA;M;2018-09;1.72;;
POL;STINT;TOT;PC_PA;M;2018-10;1.72;;
POL;STINT;TOT;PC_PA;M;2018-11;1.72;;
POL;STINT;TOT;PC_PA;M;2018-12;1.72;;
POL;STINT;TOT;PC_PA;M;2019-01;1.72;;
POL;STINT;TOT;PC_PA;M;2019-02;1.72;;
POL;STINT;TOT;PC_PA;M;2019-03;1.72;;
POL;STINT;TOT;PC_PA;M;2019-04;1.72;;
POL;STINT;TOT;PC_PA;M;2019-05;1.72;;
POL;STINT;TOT;PC_PA;M;2019-06;1.72;;
POL;STINT;TOT;PC_PA;M;2019-07;1.72;;
POL;STINT;TOT;PC_PA;M;2019-08;1.72;;
POL;STINT;TOT;PC_PA;M;2019-09;1.72;;
POL;STINT;TOT;PC_PA;M;2019-10;1.71;;
POL;STINT;TOT;PC_PA;M;2019-11;1.71;;
POL;STINT;TOT;PC_PA;M;2019-12;1.71;;
POL;STINT;TOT;PC_PA;M;2020-01;1.71;;
POL;STINT;TOT;PC_PA;M;2020-02;1.71;;
POL;STINT;TOT;PC_PA;M;2020-03;1.17;;
POL;STINT;TOT;PC_PA;M;2020-04;0.68;;
POL;STINT;TOT;PC_PA;M;2020-05;0.28;;
POL;STINT;TOT;PC_PA;M;2020-06;0.26;;
POL;STINT;TOT;PC_PA;M;2020-07;0.23;;
POL;STINT;TOT;PC_PA;M;2020-08;0.23;;
POL;STINT;TOT;PC_PA;M;2020-09;0.22;;
POL;STINT;TOT;PC_PA;M;2020-10;0.22;;
POL;STINT;TOT;PC_PA;M;2020-11;0.22;;
POL;STINT;TOT;PC_PA;M;2020-12;0.21;;
POL;STINT;TOT;PC_PA;M;2021-01;0.21;;
POL;STINT;TOT;PC_PA;M;2021-02;0.21;;
POL;STINT;TOT;PC_PA;M;2021-03;0.21;;
POL;STINT;TOT;PC_PA;M;2021-04;0.21;;
POL;STINT;TOT;PC_PA;M;2021-05;0.21;;
POL;STINT;TOT;PC_PA;M;2021-06;0.21;;
POL;STINT;TOT;PC_PA;M;2021-07;0.21;;
POL;STINT;TOT;PC_PA;M;2021-08;0.22;;
POL;STINT;TOT;PC_PA;M;2021-09;0.23;;
POL;STINT;TOT;PC_PA;M;2021-10;0.74;;
POL;STINT;TOT;PC_PA;M;2021-11;2.06;;
POL;STINT;TOT;PC_PA;M;2021-12;2.54;;
POL;STINT;TOT;PC_PA;M;2022-01;3.02;;
POL;STINT;TOT;PC_PA;M;2022-02;3.65;;
POL;STINT;TOT;PC_PA;M;2022-03;4.77;;
POL;STINT;TOT;PC_PA;M;2022-04;6.05;;
POL;STINT;TOT;PC_PA;M;2022-05;6.59;;
POL;STINT;TOT;PC_PA;M;2022-06;7.05;;
POL;STINT;TOT;PC_PA;M;2022-07;7.01;;
POL;STINT;TOT;PC_PA;M;2022-08;7.11;;
POL;STINT;TOT;PC_PA;M;2022-09;7.21;;
POL;STINT;TOT;PC_PA;M;2022-10;7.51;;
POL;STINT;TOT;PC_PA;M;2022-11;7.28;;
POL;STINT;TOT;PC_PA;M;2022-12;7.02;;
POL;STINT;TOT;PC_PA;M;2023-01;6.95;;
POL;STINT;TOT;PC_PA;M;2023-02;6.94;;
JPN;STINT;TOT;PC_PA;A;2003;0.08833333;;
JPN;STINT;TOT;PC_PA;A;2004;0.08833333;;
JPN;STINT;TOT;PC_PA;A;2005;0.09;;
JPN;STINT;TOT;PC_PA;A;2006;0.324675;;
JPN;STINT;TOT;PC_PA;A;2007;0.7458333;;
JPN;STINT;TOT;PC_PA;A;2008;0.8466667;;
JPN;STINT;TOT;PC_PA;A;2009;0.5783333;;
JPN;STINT;TOT;PC_PA;A;2010;0.3833333;;
JPN;STINT;TOT;PC_PA;A;2011;0.3325967;;
JPN;STINT;TOT;PC_PA;A;2012;0.3272108;;
JPN;STINT;TOT;PC_PA;A;2013;0.2367042;;
JPN;STINT;TOT;PC_PA;A;2014;0.2049167;;
JPN;STINT;TOT;PC_PA;A;2015;0.1696667;;
JPN;STINT;TOT;PC_PA;A;2016;0.07366667;;
JPN;STINT;TOT;PC_PA;A;2017;0.05933333;;
JPN;STINT;TOT;PC_PA;A;2018;0.07233334;;
JPN;STINT;TOT;PC_PA;A;2019;0.03108333;;
JPN;STINT;TOT;PC_PA;A;2020;-0.03541667;;
JPN;STINT;TOT;PC_PA;A;2021;-0.0655;;
JPN;STINT;TOT;PC_PA;A;2022;-0.0295;;
CHN;STINT;TOT;PC_PA;M;1997-06;10.75;;
CHN;STINT;TOT;PC_PA;M;1997-07;97.355;;
CHN;STINT;TOT;PC_PA;M;1997-08;96.809;;
CHN;STINT;TOT;PC_PA;M;1997-09;9.6;;
